Time_ns,WT,D111A,T110A_D111A,T60A_S63A
15.100000,133.553000,125.579000,133.149000,133.572000
15.200000,130.857000,124.593000,133.080000,128.773000
15.300000,131.193000,128.477000,130.107000,131.650000
15.400000,130.092000,127.105000,130.005000,128.147000
15.500000,131.881000,128.925000,132.187000,130.351000
15.600000,134.380000,129.599000,135.209000,127.064000
15.700000,131.805000,129.015000,133.291000,127.498000
15.800000,130.564000,131.722000,132.396000,128.284000
15.900000,128.538000,132.943000,132.225000,129.385000
16.000000,129.188000,132.456000,130.691000,129.931000
16.100000,127.522000,131.616000,133.519000,130.445000
16.200000,128.144000,132.222000,131.691000,128.078000
16.300000,131.871000,132.147000,131.774000,128.684000
16.400000,131.219000,131.037000,132.837000,128.509000
16.500000,129.185000,132.136000,129.084000,128.326000
16.600000,129.820000,129.565000,130.567000,128.118000
16.700000,129.324000,132.758000,130.431000,130.453000
16.800000,130.738000,130.448000,133.713000,127.150000
16.900000,134.087000,130.809000,134.250000,131.399000
17.000000,130.565000,132.218000,129.427000,129.488000
17.100000,131.946000,128.759000,132.105000,130.889000
17.200000,129.906000,131.339000,133.389000,130.169000
17.300000,132.439000,129.766000,134.519000,130.181000
17.400000,132.909000,129.908000,130.416000,132.462000
17.500000,133.032000,132.039000,131.892000,129.289000
17.600000,134.910000,133.434000,135.909000,128.915000
17.700000,132.703000,129.906000,131.294000,128.905000
17.800000,132.377000,131.020000,131.733000,127.502000
17.900000,132.643000,131.789000,128.003000,129.789000
18.000000,132.492000,129.026000,129.856000,127.565000
18.100000,135.042000,129.705000,132.159000,128.169000
18.200000,133.351000,129.419000,132.369000,130.286000
18.300000,132.631000,131.182000,136.161000,128.659000
18.400000,132.644000,132.421000,138.741000,129.365000
18.500000,135.039000,133.933000,127.452000,129.460000
18.600000,131.293000,131.944000,130.358000,127.159000
18.700000,133.896000,129.919000,129.784000,128.762000
18.800000,135.050000,130.776000,132.290000,129.174000
18.900000,130.568000,131.529000,134.789000,128.554000
19.000000,129.641000,132.669000,131.767000,129.196000
19.100000,127.222000,132.427000,131.812000,130.083000
19.200000,132.228000,130.619000,130.634000,127.299000
19.300000,128.359000,131.421000,132.359000,130.472000
19.400000,128.858000,128.256000,132.587000,131.996000
19.500000,131.860000,131.201000,128.808000,128.645000
19.600000,132.452000,133.113000,132.813000,130.439000
19.700000,129.096000,133.825000,133.388000,129.703000
19.800000,130.468000,130.915000,136.365000,130.879000
19.900000,132.765000,132.790000,132.357000,128.620000
20.000000,128.840000,133.033000,132.691000,131.813000
20.100000,132.546000,131.780000,132.852000,128.927000
20.200000,133.528000,129.782000,134.956000,130.923000
20.300000,133.254000,129.343000,133.330000,131.797000
20.400000,132.763000,130.720000,142.325000,129.165000
20.500000,131.170000,131.610000,135.892000,131.788000
20.600000,132.759000,131.960000,134.219000,129.603000
20.700000,130.687000,129.787000,135.302000,128.630000
20.800000,128.579000,130.513000,135.184000,131.260000
20.900000,133.066000,133.529000,136.043000,129.240000
21.000000,131.519000,132.011000,141.507000,128.252000
21.100000,130.130000,131.647000,134.020000,127.975000
21.200000,132.650000,131.946000,130.055000,130.280000
21.300000,129.552000,132.000000,131.589000,129.673000
21.400000,133.624000,133.588000,129.690000,128.390000
21.500000,129.167000,130.675000,131.643000,130.056000
21.600000,131.169000,131.649000,133.411000,130.061000
21.700000,131.120000,131.271000,135.078000,130.711000
21.800000,131.649000,132.051000,131.926000,129.220000
21.900000,129.235000,134.339000,134.578000,129.742000
22.000000,131.950000,131.271000,137.335000,132.264000
22.100000,131.023000,132.436000,138.072000,129.101000
22.200000,135.054000,128.524000,138.131000,129.921000
22.300000,132.529000,132.444000,130.407000,130.888000
22.400000,134.292000,132.282000,134.259000,128.809000
22.500000,132.865000,131.490000,134.719000,130.381000
22.600000,129.979000,135.566000,132.350000,130.283000
22.700000,133.176000,133.909000,132.313000,129.951000
22.800000,131.138000,130.859000,132.591000,132.902000
22.900000,132.359000,129.381000,130.945000,131.346000
23.000000,135.692000,130.904000,130.149000,130.196000
23.100000,134.796000,132.428000,132.061000,131.242000
23.200000,132.802000,131.138000,130.313000,132.614000
23.300000,131.231000,128.959000,128.360000,132.680000
23.400000,130.634000,129.422000,131.810000,131.697000
23.500000,130.826000,129.471000,128.252000,130.159000
23.600000,133.781000,129.346000,132.988000,129.025000
23.700000,133.851000,128.264000,130.118000,129.418000
23.800000,133.244000,128.777000,130.437000,127.947000
23.900000,131.786000,131.201000,131.430000,129.280000
24.000000,132.581000,128.781000,134.231000,128.360000
24.100000,132.850000,132.117000,129.925000,130.418000
24.200000,133.912000,132.267000,132.394000,131.191000
24.300000,137.844000,131.262000,134.318000,130.933000
24.400000,138.430000,129.567000,132.395000,129.649000
24.500000,135.508000,134.584000,130.805000,129.891000
24.600000,135.426000,130.740000,135.795000,130.811000
24.700000,135.975000,132.814000,131.800000,133.330000
24.800000,134.498000,130.601000,134.798000,135.270000
24.900000,135.030000,133.597000,139.255000,131.273000
25.000000,136.242000,129.510000,132.395000,131.161000
25.100000,136.967000,129.216000,142.653000,131.086000
25.200000,135.502000,132.662000,140.581000,132.264000
25.300000,133.907000,129.743000,141.567000,132.878000
25.400000,134.048000,129.013000,139.707000,132.987000
25.500000,134.694000,130.937000,140.083000,131.525000
25.600000,131.255000,131.514000,137.226000,132.102000
25.700000,131.469000,126.000000,139.531000,132.265000
25.800000,133.846000,131.981000,135.705000,134.034000
25.900000,134.462000,132.033000,137.529000,135.933000
26.000000,130.210000,129.617000,132.379000,135.388000
26.100000,132.598000,132.228000,137.437000,133.799000
26.200000,135.951000,134.235000,133.367000,130.806000
26.300000,131.679000,132.622000,132.338000,135.744000
26.400000,135.113000,130.172000,131.028000,135.712000
26.500000,131.575000,132.900000,130.020000,133.712000
26.600000,133.131000,134.612000,135.534000,132.708000
26.700000,132.412000,130.824000,130.756000,137.270000
26.800000,130.567000,131.658000,131.479000,136.858000
26.900000,132.647000,129.656000,133.032000,136.318000
27.000000,132.583000,130.781000,133.164000,134.350000
27.100000,134.216000,130.246000,134.079000,132.728000
27.200000,133.115000,132.115000,139.156000,130.286000
27.300000,133.483000,130.034000,136.897000,131.547000
27.400000,134.559000,131.470000,135.300000,135.129000
27.500000,132.344000,130.780000,132.748000,134.816000
27.600000,134.471000,128.204000,138.008000,135.105000
27.700000,132.397000,130.069000,130.803000,135.644000
27.800000,133.406000,128.242000,128.479000,133.385000
27.900000,133.803000,125.428000,135.860000,134.327000
28.000000,134.428000,128.897000,131.816000,131.962000
28.100000,132.685000,128.927000,130.951000,131.106000
28.200000,133.339000,133.178000,132.329000,129.022000
28.300000,130.128000,130.369000,130.420000,132.250000
28.400000,132.633000,128.058000,131.059000,131.221000
28.500000,135.174000,127.816000,130.454000,130.495000
28.600000,129.860000,129.536000,130.743000,133.508000
28.700000,130.016000,126.934000,132.087000,131.751000
28.800000,132.952000,128.179000,132.293000,130.550000
28.900000,130.695000,129.088000,132.308000,132.509000
29.000000,131.235000,129.314000,131.802000,131.089000
29.100000,132.002000,129.619000,129.503000,129.010000
29.200000,131.039000,125.898000,127.718000,129.691000
29.300000,129.867000,125.894000,129.088000,132.169000
29.400000,129.251000,125.052000,131.266000,130.252000
29.500000,128.659000,124.969000,129.450000,132.200000
29.600000,127.972000,123.912000,128.218000,133.456000
29.700000,133.192000,127.460000,129.912000,131.578000
29.800000,132.064000,126.852000,132.035000,131.645000
29.900000,132.857000,127.157000,131.040000,131.288000
30.000000,128.750000,126.040000,129.041000,131.789000
30.100000,129.877000,126.049000,130.057000,128.824000
30.200000,127.147000,128.430000,135.365000,131.784000
30.300000,131.405000,126.763000,128.028000,131.717000
30.400000,131.998000,127.468000,131.550000,130.917000
30.500000,134.621000,130.420000,129.571000,133.641000
30.600000,132.155000,131.368000,129.826000,133.937000
30.700000,134.317000,132.258000,129.562000,132.308000
30.800000,132.076000,129.115000,129.179000,131.198000
30.900000,130.530000,129.149000,130.910000,131.742000
31.000000,131.988000,131.015000,132.156000,129.458000
31.100000,133.540000,129.037000,133.166000,129.483000
31.200000,131.432000,127.784000,132.761000,129.855000
31.300000,135.608000,131.390000,132.930000,132.532000
31.400000,133.845000,127.059000,131.585000,130.276000
31.500000,131.669000,129.099000,133.276000,126.974000
31.600000,133.448000,126.044000,132.110000,129.367000
31.700000,135.180000,126.070000,132.851000,132.422000
31.800000,133.092000,125.560000,131.307000,131.142000
31.900000,134.673000,125.830000,130.379000,132.444000
32.000000,136.582000,129.276000,130.322000,130.133000
32.100000,133.790000,125.580000,127.848000,133.386000
32.200000,137.009000,126.568000,133.402000,132.708000
32.300000,138.063000,127.609000,131.069000,134.684000
32.400000,135.160000,127.914000,129.611000,132.144000
32.500000,140.715000,128.043000,129.536000,131.072000
32.600000,138.986000,130.329000,132.166000,134.512000
32.700000,139.073000,127.740000,130.863000,131.398000
32.800000,133.971000,128.443000,132.423000,132.083000
32.900000,139.994000,127.157000,131.100000,131.242000
33.000000,139.009000,127.877000,131.512000,131.972000
33.100000,136.979000,126.308000,132.707000,129.576000
33.200000,138.006000,128.153000,133.483000,129.923000
33.300000,138.468000,128.986000,136.041000,128.706000
33.400000,133.145000,127.694000,137.627000,130.153000
33.500000,135.090000,130.398000,136.210000,129.723000
33.600000,132.679000,132.071000,136.793000,132.339000
33.700000,134.141000,126.644000,137.067000,131.489000
33.800000,131.072000,126.360000,133.313000,130.091000
33.900000,131.593000,126.840000,134.582000,134.182000
34.000000,131.937000,131.200000,136.035000,131.043000
34.100000,132.588000,126.386000,137.864000,129.959000
34.200000,132.389000,130.119000,139.621000,130.503000
34.300000,130.630000,129.410000,137.386000,130.319000
34.400000,136.273000,127.960000,140.288000,130.093000
34.500000,131.418000,128.007000,137.556000,127.970000
34.600000,135.086000,125.223000,134.366000,131.879000
34.700000,134.869000,122.940000,136.661000,130.233000
34.800000,134.660000,129.845000,135.807000,132.140000
34.900000,133.598000,127.974000,135.330000,127.304000
35.000000,132.754000,127.294000,134.850000,130.290000
35.100000,134.030000,128.381000,136.268000,129.977000
35.200000,132.372000,129.273000,136.135000,129.530000
35.300000,132.082000,129.031000,132.919000,129.384000
35.400000,135.437000,127.117000,135.715000,128.834000
35.500000,133.464000,129.742000,135.927000,132.727000
35.600000,134.012000,127.147000,134.191000,128.586000
35.700000,133.812000,126.855000,133.999000,131.186000
35.800000,137.628000,124.646000,133.958000,129.080000
35.900000,136.332000,126.844000,137.276000,132.540000
36.000000,136.294000,125.656000,139.877000,130.571000
36.100000,137.417000,125.020000,134.735000,132.651000
36.200000,139.763000,124.118000,138.358000,130.136000
36.300000,136.471000,127.281000,134.542000,127.286000
36.400000,134.842000,127.285000,135.423000,130.171000
36.500000,133.757000,124.272000,134.031000,129.011000
36.600000,134.104000,128.156000,133.122000,128.943000
36.700000,133.605000,126.975000,132.423000,130.620000
36.800000,137.010000,124.900000,133.985000,129.543000
36.900000,138.138000,124.148000,132.081000,132.291000
37.000000,133.969000,122.902000,130.637000,129.943000
37.100000,130.830000,125.054000,131.009000,131.540000
37.200000,130.868000,123.324000,130.209000,129.028000
37.300000,130.458000,123.574000,130.990000,130.264000
37.400000,132.431000,126.140000,129.943000,130.092000
37.500000,129.676000,125.739000,131.347000,127.900000
37.600000,131.386000,129.066000,129.112000,128.638000
37.700000,123.604000,127.939000,132.550000,130.663000
37.800000,129.862000,126.621000,132.819000,127.699000
37.900000,132.377000,127.850000,124.515000,128.035000
38.000000,131.874000,128.431000,129.547000,127.218000
38.100000,132.889000,125.425000,128.697000,128.654000
38.200000,136.072000,128.552000,125.199000,128.106000
38.300000,135.163000,127.478000,126.798000,128.736000
38.400000,134.401000,125.855000,126.375000,130.747000
38.500000,130.514000,126.893000,126.318000,127.901000
38.600000,131.428000,128.849000,124.404000,129.615000
38.700000,134.343000,128.580000,133.846000,132.803000
38.800000,131.278000,128.107000,126.696000,129.628000
38.900000,131.410000,126.264000,126.814000,130.266000
39.000000,131.780000,129.035000,122.351000,132.244000
39.100000,128.240000,125.565000,129.900000,131.474000
39.200000,128.602000,125.717000,130.729000,131.238000
39.300000,130.564000,128.860000,132.746000,132.214000
39.400000,129.301000,128.790000,130.821000,132.011000
39.500000,128.349000,128.752000,119.261000,131.277000
39.600000,131.016000,128.290000,120.320000,131.225000
39.700000,133.709000,126.641000,125.602000,134.012000
39.800000,130.549000,128.937000,129.841000,131.899000
39.900000,131.319000,128.455000,128.413000,134.759000
40.000000,129.332000,125.596000,130.003000,131.050000
40.100000,127.366000,127.100000,121.578000,131.498000
40.200000,129.499000,128.465000,129.170000,130.812000
40.300000,129.971000,128.016000,122.754000,134.497000
40.400000,130.050000,127.690000,123.056000,130.677000
40.500000,130.726000,130.293000,123.463000,129.800000
40.600000,127.711000,127.811000,127.111000,130.227000
40.700000,132.453000,127.514000,129.582000,133.228000
40.800000,131.043000,128.138000,132.092000,132.381000
40.900000,130.081000,128.102000,132.080000,131.204000
41.000000,130.534000,131.337000,129.424000,136.071000
41.100000,127.984000,129.441000,129.014000,132.531000
41.200000,130.207000,125.679000,135.294000,132.171000
41.300000,129.737000,127.756000,129.072000,129.793000
41.400000,130.104000,125.263000,136.305000,131.356000
41.500000,133.508000,126.797000,135.488000,130.238000
41.600000,130.530000,124.394000,132.819000,133.327000
41.700000,128.426000,124.895000,133.495000,136.620000
41.800000,129.402000,127.628000,130.149000,133.294000
41.900000,132.560000,125.914000,130.331000,128.860000
42.000000,132.668000,128.116000,128.246000,133.183000
42.100000,130.578000,126.409000,129.018000,133.208000
42.200000,134.801000,127.978000,128.958000,134.615000
42.300000,130.978000,127.666000,130.105000,132.008000
42.400000,131.426000,125.821000,128.804000,133.309000
42.500000,129.972000,125.561000,130.606000,131.814000
42.600000,131.859000,126.490000,130.980000,132.981000
42.700000,130.760000,126.761000,132.290000,135.845000
42.800000,131.969000,124.892000,130.154000,133.006000
42.900000,134.213000,127.729000,130.093000,135.449000
43.000000,133.760000,125.520000,133.158000,135.593000
43.100000,133.944000,127.815000,129.230000,135.864000
43.200000,133.170000,127.087000,129.271000,133.349000
43.300000,137.976000,125.624000,128.301000,132.980000
43.400000,133.501000,126.719000,129.131000,133.675000
43.500000,133.555000,128.745000,128.445000,136.426000
43.600000,134.253000,125.947000,127.434000,134.415000
43.700000,132.979000,122.654000,125.786000,138.439000
43.800000,133.843000,127.476000,126.667000,131.464000
43.900000,134.732000,125.684000,127.533000,133.748000
44.000000,136.347000,126.177000,125.613000,136.190000
44.100000,136.107000,123.461000,128.676000,134.334000
44.200000,135.798000,124.331000,126.175000,134.552000
44.300000,133.361000,125.716000,126.297000,134.129000
44.400000,132.548000,124.229000,127.759000,132.415000
44.500000,136.307000,124.526000,124.198000,132.602000
44.600000,130.424000,124.064000,124.737000,132.266000
44.700000,131.206000,125.902000,124.309000,133.894000
44.800000,131.144000,124.153000,128.144000,134.913000
44.900000,129.637000,123.764000,129.901000,136.311000
45.000000,132.417000,126.532000,124.286000,138.589000
45.100000,131.496000,125.651000,129.439000,132.241000
45.200000,129.395000,127.292000,124.727000,138.009000
45.300000,131.452000,126.165000,126.208000,135.417000
45.400000,129.403000,122.839000,129.795000,134.836000
45.500000,131.272000,124.437000,127.107000,131.124000
45.600000,134.541000,126.356000,128.014000,132.697000
45.700000,132.764000,127.235000,128.622000,130.991000
45.800000,133.074000,122.898000,127.304000,130.228000
45.900000,133.168000,126.612000,129.894000,130.907000
46.000000,133.966000,127.544000,130.078000,130.937000
46.100000,134.487000,125.543000,127.549000,130.155000
46.200000,130.009000,127.844000,127.965000,127.689000
46.300000,132.166000,126.673000,127.095000,134.129000
46.400000,133.571000,127.839000,127.350000,132.434000
46.500000,135.029000,127.425000,130.658000,132.696000
46.600000,134.098000,127.495000,128.946000,132.459000
46.700000,135.130000,125.031000,129.853000,133.473000
46.800000,131.784000,125.991000,130.858000,131.502000
46.900000,131.318000,125.471000,131.938000,132.123000
47.000000,129.869000,125.693000,130.375000,134.587000
47.100000,131.627000,126.362000,128.574000,132.555000
47.200000,132.353000,126.137000,132.218000,130.372000
47.300000,132.834000,130.169000,128.065000,132.282000
47.400000,134.354000,129.315000,129.623000,133.585000
47.500000,134.103000,130.304000,130.127000,131.643000
47.600000,132.676000,128.882000,128.286000,129.594000
47.700000,131.886000,129.012000,131.123000,133.162000
47.800000,133.280000,125.977000,131.708000,133.153000
47.900000,134.800000,130.500000,127.941000,131.846000
48.000000,132.645000,125.810000,131.472000,132.865000
48.100000,133.260000,127.573000,130.149000,132.601000
48.200000,132.351000,128.513000,131.283000,134.052000
48.300000,132.462000,129.450000,129.665000,130.152000
48.400000,136.277000,127.392000,131.537000,133.582000
48.500000,133.865000,126.316000,129.184000,132.066000
48.600000,134.602000,124.413000,131.657000,133.630000
48.700000,134.607000,125.375000,129.056000,133.847000
48.800000,135.973000,123.267000,127.543000,134.764000
48.900000,134.452000,126.340000,132.962000,130.481000
49.000000,137.645000,126.837000,129.356000,134.459000
49.100000,137.413000,123.163000,129.043000,133.733000
49.200000,134.949000,125.077000,131.137000,133.759000
49.300000,138.115000,125.209000,129.154000,131.435000
49.400000,138.758000,125.626000,119.463000,129.976000
49.500000,136.203000,126.553000,131.295000,133.115000
49.600000,137.225000,124.813000,133.630000,132.629000
49.700000,132.634000,125.167000,130.899000,134.298000
49.800000,134.259000,127.349000,130.429000,135.090000
49.900000,136.176000,133.231000,131.815000,137.185000
50.000000,137.256000,128.400000,128.065000,136.505000
50.100000,136.461000,131.094000,129.566000,135.503000
50.200000,133.011000,129.160000,127.135000,139.219000
50.300000,130.392000,125.205000,128.196000,138.561000
50.400000,133.431000,131.946000,127.082000,134.500000
50.500000,131.625000,128.079000,129.049000,137.741000
50.600000,134.762000,129.847000,130.979000,133.711000
50.700000,132.235000,127.866000,130.671000,134.869000
50.800000,134.498000,129.741000,130.876000,137.094000
50.900000,134.086000,125.639000,129.482000,138.489000
51.000000,132.213000,128.387000,129.464000,134.895000
51.100000,130.825000,126.485000,131.368000,143.238000
51.200000,130.855000,131.049000,129.701000,140.365000
51.300000,133.586000,130.735000,130.277000,138.325000
51.400000,132.725000,130.885000,129.892000,136.772000
51.500000,133.480000,130.371000,130.148000,135.393000
51.600000,132.827000,127.615000,122.656000,132.809000
51.700000,133.958000,129.945000,124.574000,133.102000
51.800000,134.306000,128.267000,118.658000,132.123000
51.900000,129.042000,131.189000,120.503000,131.987000
52.000000,133.350000,129.999000,128.775000,133.849000
52.100000,131.483000,127.797000,125.154000,134.525000
52.200000,131.153000,129.616000,126.818000,133.645000
52.300000,135.851000,128.519000,120.044000,135.706000
52.400000,132.663000,129.541000,123.792000,136.237000
52.500000,134.377000,127.936000,116.294000,136.590000
52.600000,128.728000,127.641000,116.383000,136.211000
52.700000,128.909000,126.142000,117.245000,137.315000
52.800000,131.814000,130.258000,131.324000,136.433000
52.900000,130.383000,130.197000,114.519000,138.896000
53.000000,131.293000,129.455000,129.510000,136.511000
53.100000,133.118000,127.133000,130.403000,138.203000
53.200000,129.884000,126.359000,130.821000,135.037000
53.300000,130.532000,124.052000,129.277000,139.544000
53.400000,132.330000,125.562000,132.482000,136.864000
53.500000,129.596000,127.307000,118.638000,135.820000
53.600000,130.124000,127.796000,121.287000,136.005000
53.700000,130.157000,127.843000,122.924000,134.387000
53.800000,129.211000,131.264000,127.462000,133.655000
53.900000,130.272000,125.490000,133.371000,135.788000
54.000000,130.861000,127.421000,129.382000,137.080000
54.100000,134.082000,130.161000,130.005000,139.324000
54.200000,131.235000,128.051000,126.438000,135.688000
54.300000,129.807000,127.843000,128.160000,133.278000
54.400000,131.503000,124.275000,126.464000,135.651000
54.500000,130.367000,125.244000,124.375000,133.029000
54.600000,130.486000,124.671000,133.357000,135.772000
54.700000,133.736000,128.403000,131.485000,135.181000
54.800000,132.402000,129.056000,129.505000,137.866000
54.900000,132.893000,128.173000,130.871000,139.216000
55.000000,134.798000,128.146000,134.529000,139.622000
55.100000,135.068000,126.764000,136.528000,137.000000
55.200000,129.136000,127.358000,138.801000,134.308000
55.300000,130.578000,125.570000,139.946000,133.887000
55.400000,130.805000,126.078000,133.680000,132.725000
55.500000,136.304000,127.804000,137.991000,134.317000
55.600000,132.212000,126.513000,138.763000,137.374000
